id,hotel,book_number,rooms,amount,prepay,price_per_night,pmnt_type,date_book,date_cancel,date_in,nights,date_out,channel,status_book,object,guests,room_type_agg,target
95923,3,20230702-7491-203592667,1,28800,14400,14400,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-07-02,2,2023-07-04,Сайт,Активный,ТНК Сортавала,1,Стандарт,1
95924,3,20230629-7491-203581654,1,14400,14400,14400,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-08,,2023-06-29,1,2023-06-30,Сайт,Активный,ТНК Сортавала,2,Стандарт,1
95925,3,20230702-7491-203576467,1,43200,0,14400,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-08,2023-06-08,2023-07-02,3,2023-07-05,OTA,Неподтвержденные,ТНК Сортавала,1,Стандарт,0
95926,4,20230622-7492-203790893,2,56200,28100,14050,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-06-22,2,2023-06-24,Сайт,Активный,ТНК Приозерск,3,Стандарт,1
95927,4,20230611-7492-203788684,1,13300,0,13300,Внешняя система оплаты (С предоплатой),2023-06-08,,2023-06-11,1,2023-06-12,OTA,Активный,ТНК Приозерск,1,Стандарт,1
95928,4,20230618-7492-203784504,1,25300,25300,25300,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-06-18,1,2023-06-19,Сайт,Активный,ТНК Приозерск,3,Студия,1
95929,4,20230613-7492-203778602,1,43200,21600,21600,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-06-13,2,2023-06-15,Сайт,Активный,ТНК Приозерск,2,Студия,1
95931,4,20230806-7492-203763976,1,27550,27550,27550,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-08-06,1,2023-08-07,OTA,Активный,ТНК Приозерск,4,Студия,1
95932,4,20230709-7492-203746046,1,43200,21600,21600,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-08,,2023-07-09,2,2023-07-11,Сайт,Активный,ТНК Приозерск,2,Студия,1
95936,4,20230625-7492-203696070,2,104600,46900,26150,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-08,,2023-06-25,2,2023-06-27,Сайт,Активный,ТНК Приозерск,4,Студия,1
95937,4,20230716-7492-203677739,1,29600,14800,14800,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-07-16,2,2023-07-18,Сайт,Активный,ТНК Приозерск,1,Стандарт,1
95938,4,20230707-7492-203596290,1,14800,14800,14800,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-08,,2023-07-07,1,2023-07-08,Сайт,Активный,ТНК Приозерск,2,Стандарт,1
95939,4,20230813-7492-203576577,1,50600,50600,25300,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-08-13,2,2023-08-15,OTA,Активный,ТНК Приозерск,4,Студия,1
95940,5,20230623-16563-203747685,1,46400,0,23200,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-08,2023-06-08,2023-06-23,2,2023-06-25,OTA,Неподтвержденные,ТНК Видлица,1,Студия,0
95942,5,20230617-16563-203723604,1,37800,18900,18900,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-06-17,2,2023-06-19,Сайт,Активный,ТНК Видлица,1,Студия,1
95945,5,20230714-16563-203618481,1,29200,29200,29200,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-08,,2023-07-14,1,2023-07-15,Сайт,Активный,ТНК Видлица,2,Студия,1
95946,6,20230717-21997-203784432,1,20800,20800,20800,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-08,,2023-07-17,1,2023-07-18,Сайт,Активный,ТНК ЛП,1,Студия,1
95949,6,20230629-21997-203775463,1,17195,7695,8597.5,Банк. карта: Эквайринг ComfortBooking (Банк. карта),2023-06-08,,2023-06-29,2,2023-07-01,Сайт,Активный,ТНК ЛП,2,Стандарт,1
95951,6,20230614-21997-203763704,1,55000,18000,18333.33,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-06-14,3,2023-06-17,Сайт,Активный,ТНК ЛП,3,Студия,1
95952,6,20230618-21997-203763107,1,8100,8100,8100,Внешняя система оплаты (С предоплатой),2023-06-08,,2023-06-18,1,2023-06-19,OTA,Активный,ТНК ЛП,1,Стандарт,1
95953,6,20230616-21997-203748372,1,12400,0,12400,Внешняя система оплаты (С предоплатой),2023-06-08,,2023-06-16,1,2023-06-17,OTA,Активный,ТНК ЛП,1,Стандарт,1
95954,6,20230624-21997-203747551,1,17765,9880,8882.5,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-06-24,2,2023-06-26,Сайт,Активный,ТНК ЛП,2,Стандарт,1
95955,6,20230628-21997-203734666,1,24890,7695,8296.67,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-06-28,3,2023-07-01,Сайт,Активный,ТНК ЛП,1,Стандарт,1
95957,6,20230820-21997-203722292,1,15390,7695,7695,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-08-20,2,2023-08-22,Сайт,Активный,ТНК ЛП,1,Стандарт,1
95958,6,20230611-21997-203713547,1,12400,12400,12400,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-06-11,1,2023-06-12,Сайт,Активный,ТНК ЛП,2,Стандарт,1
95959,6,20230611-21997-203709961,1,10900,0,10900,Внешняя система оплаты (С предоплатой),2023-06-08,,2023-06-11,1,2023-06-12,OTA,Активный,ТНК ЛП,1,Стандарт,1
95961,6,20230618-21997-203684551,1,6600,6600,6600,Внешняя система оплаты (С предоплатой),2023-06-08,,2023-06-18,1,2023-06-19,OTA,Активный,ТНК ЛП,1,Стандарт,1
95964,6,20230615-21997-203632813,1,37080,37080,9270,Банк. карта: Банк Россия (банк. карта),2023-06-08,,2023-06-15,4,2023-06-19,Сайт,Активный,ТНК ЛП,2,Стандарт,1
95967,1,20230612-6634-204003861,1,34960,34960,17480,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-12,2,2023-06-14,Сайт,Активный,Игора,4,Стандарт,1
95968,1,20230617-6634-204003838,1,22000,22000,22000,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-17,1,2023-06-18,Сайт,Активный,Игора,3,Апартаменты,1
95969,1,20230610-6634-203992316,1,42400,42400,42400,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-10,1,2023-06-11,Сайт,Активный,Игора,2,Коттедж,1
95970,1,20230721-6634-203974336,1,69900,0,23300,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-09,2023-06-14,2023-07-21,3,2023-07-24,Сайт,Отмена,Игора,2,Апартаменты,0
95971,1,20230717-6634-203971466,1,63900,0,21300,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-09,2023-06-14,2023-07-17,3,2023-07-20,Сайт,Отмена,Игора,2,Апартаменты,0
95972,1,20230628-6634-203914231,1,32585,32585,16292.5,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-28,2,2023-06-30,Сайт,Активный,Игора,4,Стандарт,1
95973,1,20230801-6634-203884140,1,24800,24800,24800,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-09,,2023-08-01,1,2023-08-02,Сайт,Активный,Игора,5,Апартаменты,1
95974,1,20230617-6634-203875543,1,12400,12400,12400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-09,,2023-06-17,1,2023-06-18,Сайт,Активный,Игора,2,Стандарт,1
95975,1,20230701-6634-203841375,1,15400,15400,15400,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-07-01,1,2023-07-02,Сайт,Активный,Игора,2,Стандарт,1
95976,1,20230727-6634-203791828,1,48400,48400,48400,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-07-27,1,2023-07-28,Сайт,Активный,Игора,6,Коттедж,1
95977,2,20230910-7311-203876597,1,30800,30800,30800,Банк. карта: Банк Россия (банк. карта),2023-06-09,2023-06-10,2023-09-10,1,2023-09-11,Сайт,Отмена,Дача Винтера,3,Апартаменты,0
95978,2,20230713-7311-203864022,1,25600,0,25600,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-09,2023-06-10,2023-07-13,1,2023-07-14,Сайт,Неподтвержденные,Дача Винтера,2,Стандарт,0
95982,3,20230614-7491-204006980,1,43200,43200,14400,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-06-14,3,2023-06-17,OTA,Активный,ТНК Сортавала,2,Стандарт,1
95984,3,20230615-7491-204005729,1,14400,14400,14400,Банк. карта: Банк Россия (банк. карта),2023-06-09,2023-06-14,2023-06-15,1,2023-06-16,Сайт,Отмена,ТНК Сортавала,1,Стандарт,0
95985,3,20230710-7491-204003409,1,28800,14400,14400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-09,,2023-07-10,2,2023-07-12,Сайт,Активный,ТНК Сортавала,2,Стандарт,1
95986,3,20230715-7491-203998942,1,72000,72000,14400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-09,,2023-07-15,5,2023-07-20,Сайт,Активный,ТНК Сортавала,2,Стандарт,1
95987,3,20230802-7491-203958741,2,57600,28800,14400,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-08-02,2,2023-08-04,Сайт,Активный,ТНК Сортавала,5,Стандарт,1
95988,3,20230716-7491-203950474,1,72400,18100,18100,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-07-16,4,2023-07-20,Сайт,Активный,ТНК Сортавала,3,Стандарт,1
95990,3,20230617-7491-203944465,2,130000,130000,16250,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-09,,2023-06-17,4,2023-06-21,OTA,Активный,ТНК Сортавала,2,Стандарт,1
95991,3,20230629-7491-203942846,1,14400,14400,14400,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-29,1,2023-06-30,Сайт,Активный,ТНК Сортавала,2,Стандарт,1
95992,3,20230609-7491-203942725,1,14400,0,14400,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-06-09,1,2023-06-10,OTA,Активный,ТНК Сортавала,1,Стандарт,1
95993,3,20230611-7491-203932245,1,14400,0,14400,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-06-11,1,2023-06-12,OTA,Активный,ТНК Сортавала,1,Стандарт,1
95995,3,20230617-7491-203883272,2,130000,0,16250,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-09,2023-06-09,2023-06-17,4,2023-06-21,OTA,Неподтвержденные,ТНК Сортавала,2,Стандарт,0
95997,3,20230820-7491-203877037,1,14400,14400,14400,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-08-20,1,2023-08-21,Сайт,Активный,ТНК Сортавала,1,Стандарт,1
95998,3,20230609-7491-203864745,1,14400,0,14400,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-06-09,1,2023-06-10,OTA,Активный,ТНК Сортавала,1,Стандарт,1
96000,3,20230715-7491-203843757,1,29300,14900,14650,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-07-15,2,2023-07-17,Сайт,Активный,ТНК Сортавала,1,Стандарт,1
96001,3,20230814-7491-203827335,2,115200,28800,14400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-09,2023-06-11,2023-08-14,4,2023-08-18,Сайт,Отмена,ТНК Сортавала,2,Стандарт,0
96002,3,20230625-7491-203825690,1,14400,14400,14400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-09,,2023-06-25,1,2023-06-26,Сайт,Активный,ТНК Сортавала,2,Стандарт,1
96003,3,20230729-7491-203822155,1,144000,14400,14400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-09,2023-06-10,2023-07-29,10,2023-08-08,Сайт,Отмена,ТНК Сортавала,2,Стандарт,0
96004,4,20230714-7492-203981947,1,59200,14800,14800,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-07-14,4,2023-07-18,Сайт,Активный,ТНК Приозерск,1,Стандарт,1
96005,4,20230612-7492-203976660,1,25300,25300,25300,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-12,1,2023-06-13,Сайт,Активный,ТНК Приозерск,3,Студия,1
96006,4,20230714-7492-203970571,1,29600,14800,14800,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-09,,2023-07-14,2,2023-07-16,Сайт,Активный,ТНК Приозерск,3,Стандарт,1
96008,4,20230619-7492-203966887,1,59200,14800,14800,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-19,4,2023-06-23,Сайт,Активный,ТНК Приозерск,2,Стандарт,1
96010,4,20230713-7492-203927763,1,14800,14800,14800,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-07-13,1,2023-07-14,Сайт,Активный,ТНК Приозерск,2,Стандарт,1
96011,4,20230701-7492-203890080,1,21600,0,21600,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-09,2023-06-10,2023-07-01,1,2023-07-02,Сайт,Неподтвержденные,ТНК Приозерск,1,Студия,0
96012,4,20230618-7492-203867683,2,88800,0,14800,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-06-18,3,2023-06-21,OTA,Активный,ТНК Приозерск,2,Стандарт,1
96014,4,20230609-7492-203842071,1,14800,14800,14800,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-06-09,1,2023-06-10,OTA,Активный,ТНК Приозерск,2,Стандарт,1
96017,5,20230623-16563-203830514,1,46400,23200,23200,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-09,,2023-06-23,2,2023-06-25,Сайт,Активный,ТНК Видлица,2,Студия,1
96019,6,20230629-21997-203989365,1,43520,5610,6217.14,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-29,7,2023-07-06,Сайт,Активный,ТНК ЛП,1,Стандарт,1
96020,6,20230626-21997-203986219,1,45390,7055,7565,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-26,6,2023-07-02,Сайт,Активный,ТНК ЛП,2,Стандарт,1
96021,6,20230712-21997-203985938,1,8100,0,8100,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-07-12,1,2023-07-13,OTA,Активный,ТНК ЛП,1,Стандарт,1
96022,6,20230712-21997-203985754,1,8100,0,8100,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-07-12,1,2023-07-13,OTA,Активный,ТНК ЛП,1,Стандарт,1
96023,6,20230612-21997-203978640,1,10200,0,10200,При заселении,2023-06-09,2023-06-11,2023-06-12,1,2023-06-13,OTA,Отмена,ТНК ЛП,2,Стандарт,0
96024,6,20230612-21997-203965812,1,26700,0,13350,При заселении,2023-06-09,,2023-06-12,2,2023-06-14,Сайт,Активный,ТНК ЛП,1,Студия,1
96025,6,20230611-21997-203921050,1,49700,12400,9940,Банк. карта: Банк Россия (банк. карта),2023-06-09,,2023-06-11,5,2023-06-16,OTA,Активный,ТНК ЛП,2,Стандарт,1
96027,6,20230703-21997-203845598,1,8300,0,8300,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-07-03,1,2023-07-04,OTA,Активный,ТНК ЛП,1,Стандарт,1
96028,6,20230615-21997-203792918,1,10700,10700,10700,Внешняя система оплаты (С предоплатой),2023-06-09,,2023-06-15,1,2023-06-16,OTA,Активный,ТНК ЛП,2,Стандарт,1
96030,1,20230611-6634-204178653,1,10400,0,10400,Внешняя система оплаты (С предоплатой),2023-06-10,,2023-06-11,1,2023-06-12,OTA,Активный,Игора,1,Стандарт,1
96031,1,20230623-6634-204171045,1,38500,19000,19250,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-06-23,2,2023-06-25,Сайт,Активный,Игора,3,Апартаменты,1
96032,1,20230715-6634-204170638,1,10400,0,10400,Внешняя система оплаты (С предоплатой),2023-06-10,,2023-07-15,1,2023-07-16,OTA,Активный,Игора,1,Стандарт,1
96035,1,20230616-6634-204164897,1,35900,12400,11966.67,Банк. карта: Банк Россия (банк. карта),2023-06-10,2023-06-15,2023-06-16,3,2023-06-19,Сайт,Отмена,Игора,3,Стандарт,0
96036,1,20230612-6634-204164550,1,7800,7800,7800,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-06-12,1,2023-06-13,Сайт,Активный,Игора,1,Стандарт,1
96037,1,20230701-6634-204158202,1,21300,21300,21300,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-10,,2023-07-01,1,2023-07-02,Сайт,Активный,Игора,2,Апартаменты,1
96039,1,20230611-6634-204137006,1,12100,12100,12100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-10,,2023-06-11,1,2023-06-12,Сайт,Активный,Игора,2,Стандарт,1
96041,1,20230612-6634-204086645,1,21420,21420,7140,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-06-12,3,2023-06-15,Сайт,Активный,Игора,1,Стандарт,1
96042,1,20230805-6634-204086470,1,24700,24700,24700,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-10,,2023-08-05,1,2023-08-06,Сайт,Активный,Игора,4,Апартаменты,1
96043,1,20230701-6634-204084206,1,46900,46900,46900,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-07-01,1,2023-07-02,Сайт,Активный,Игора,6,Коттедж,1
96044,1,20230625-6634-204052887,1,8000,8000,8000,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,,2023-06-25,1,2023-06-26,Сайт,Активный,Игора,2,Стандарт,1
96045,1,20230701-6634-204009496,1,10400,10400,10400,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-07-01,1,2023-07-02,Сайт,Активный,Игора,1,Стандарт,1
96046,1,20230616-6634-204008590,1,24800,24800,12400,Внешняя система оплаты (С предоплатой),2023-06-10,2023-06-10,2023-06-16,2,2023-06-18,OTA,Отмена,Игора,1,Стандарт,0
96048,2,20230618-7311-204153263,1,103600,0,103600,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,2023-06-11,2023-06-18,1,2023-06-19,Сайт,Неподтвержденные,Дача Винтера,1,Коттедж,0
96052,2,20230819-7311-204067833,1,22100,22100,22100,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-08-19,1,2023-08-20,OTA,Активный,Дача Винтера,2,Стандарт,1
96053,3,20230617-7491-204173690,2,28800,0,14400,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,2023-06-11,2023-06-17,1,2023-06-18,OTA,Неподтвержденные,ТНК Сортавала,2,Стандарт,0
96054,3,20230816-7491-204152462,1,28800,28800,14400,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-08-16,2,2023-08-18,Сайт,Активный,ТНК Сортавала,2,Стандарт,1
96055,3,20230719-7491-204121609,1,14400,14400,14400,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-07-19,1,2023-07-20,OTA,Активный,ТНК Сортавала,1,Стандарт,1
96057,3,20230618-7491-204068188,1,14400,0,14400,Внешняя система оплаты,2023-06-10,2023-06-10,2023-06-18,1,2023-06-19,OTA,Отмена,ТНК Сортавала,1,Стандарт,0
96058,3,20230716-7491-204054174,1,54300,18100,18100,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,,2023-07-16,3,2023-07-19,OTA,Активный,ТНК Сортавала,1,Стандарт,1
96060,4,20230624-7492-204157674,1,14800,14800,14800,Внешняя система оплаты (С предоплатой),2023-06-10,,2023-06-24,1,2023-06-25,OTA,Активный,ТНК Приозерск,1,Стандарт,1
96062,4,20230629-7492-204145324,1,14800,14800,14800,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-10,,2023-06-29,1,2023-06-30,Сайт,Активный,ТНК Приозерск,2,Стандарт,1
96063,4,20230627-7492-204144482,1,103600,0,14800,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,2023-06-10,2023-06-27,7,2023-07-04,OTA,Неподтвержденные,ТНК Приозерск,1,Стандарт,0
96066,4,20230626-7492-204062246,1,14800,14800,14800,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-06-26,1,2023-06-27,Сайт,Активный,ТНК Приозерск,3,Стандарт,1
96067,4,20230624-7492-204060817,1,14800,14800,14800,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-06-24,1,2023-06-25,Сайт,Активный,ТНК Приозерск,1,Стандарт,1
96068,4,20230625-7492-204061081,1,43200,21600,21600,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,,2023-06-25,2,2023-06-27,Сайт,Активный,ТНК Приозерск,1,Студия,1
96069,4,20230701-7492-204058561,1,21600,21600,21600,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,,2023-07-01,1,2023-07-02,Сайт,Активный,ТНК Приозерск,1,Студия,1
96070,4,20230613-7492-204054797,1,43200,21600,21600,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-10,,2023-06-13,2,2023-06-15,Сайт,Активный,ТНК Приозерск,1,Студия,1
96071,4,20230618-7492-204035111,1,64800,21600,21600,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-06-18,3,2023-06-21,Сайт,Активный,ТНК Приозерск,2,Студия,1
96072,4,20230731-7492-204019093,1,21600,21600,21600,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,,2023-07-31,1,2023-08-01,Сайт,Активный,ТНК Приозерск,2,Студия,1
96073,5,20230624-16563-204159581,1,23200,23200,23200,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,,2023-06-24,1,2023-06-25,Сайт,Активный,ТНК Видлица,1,Студия,1
96074,5,20230815-16563-204151798,1,23200,23200,23200,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-08-15,1,2023-08-16,Сайт,Активный,ТНК Видлица,2,Студия,1
96076,5,20230819-16563-204061897,1,46400,0,23200,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-10,2023-06-10,2023-08-19,2,2023-08-21,Сайт,Неподтвержденные,ТНК Видлица,1,Студия,0
96077,5,20230613-16563-204008259,1,23200,0,23200,Внешняя система оплаты (С предоплатой),2023-06-10,,2023-06-13,1,2023-06-14,OTA,Активный,ТНК Видлица,1,Студия,1
96078,6,20230717-21997-204179115,1,8100,8100,8100,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-07-17,1,2023-07-18,Сайт,Активный,ТНК ЛП,2,Стандарт,1
96080,6,20230630-21997-204168581,2,18500,18500,9250,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-06-30,1,2023-07-01,Сайт,Активный,ТНК ЛП,2,Стандарт,1
96081,6,20230611-21997-204165470,1,18400,18400,18400,Банк. карта: Банк Россия (банк. карта),2023-06-10,,2023-06-11,1,2023-06-12,Сайт,Активный,ТНК ЛП,2,Студия,1
96082,6,20230611-21997-204148563,1,22100,22100,22100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-10,,2023-06-11,1,2023-06-12,Сайт,Активный,ТНК ЛП,1,Студия,1
96084,6,20230611-21997-204108273,1,12400,0,12400,Внешняя система оплаты (С предоплатой),2023-06-10,,2023-06-11,1,2023-06-12,OTA,Активный,ТНК ЛП,1,Стандарт,1
96085,6,20230703-21997-204107035,1,35000,17500,17500,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-10,2023-06-12,2023-07-03,2,2023-07-05,Сайт,Отмена,ТНК ЛП,3,Студия,0
96087,6,20230710-21997-204094116,1,24300,0,8100,Внешняя система оплаты (С предоплатой),2023-06-10,,2023-07-10,3,2023-07-13,OTA,Активный,ТНК ЛП,1,Стандарт,1
96088,6,20230614-21997-204081552,1,6600,0,6600,При заселении,2023-06-10,,2023-06-14,1,2023-06-15,OTA,Активный,ТНК ЛП,1,Стандарт,1
96089,6,20230817-21997-204060731,1,17900,0,8950,Внешняя система оплаты (С предоплатой),2023-06-10,,2023-08-17,2,2023-08-19,OTA,Активный,ТНК ЛП,1,Стандарт,1
96090,6,20230817-21997-204059508,1,17900,0,8950,Внешняя система оплаты (С предоплатой),2023-06-10,,2023-08-17,2,2023-08-19,OTA,Активный,ТНК ЛП,1,Стандарт,1
96091,1,20230622-6634-204331484,1,106800,34800,35600,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-11,,2023-06-22,3,2023-06-25,Сайт,Активный,Игора,2,Коттедж,1
96092,1,20230612-6634-204319966,1,15400,15400,15400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-11,,2023-06-12,1,2023-06-13,Сайт,Активный,Игора,2,Стандарт,1
96093,1,20230622-6634-204314095,1,106800,34800,35600,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-11,,2023-06-22,3,2023-06-25,Сайт,Активный,Игора,2,Коттедж,1
96094,1,20230614-6634-204303277,1,17670,17670,8835,Банк. карта: Банк Россия (банк. карта),2023-06-11,,2023-06-14,2,2023-06-16,Сайт,Активный,Игора,2,Стандарт,1
96095,1,20230612-6634-204298229,1,9900,9900,9900,Банк. карта: Банк Россия (банк. карта),2023-06-11,,2023-06-12,1,2023-06-13,Сайт,Активный,Игора,2,Стандарт,1
96096,1,20230617-6634-204296314,1,12400,12400,12400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-11,,2023-06-17,1,2023-06-18,OTA,Активный,Игора,3,Стандарт,1
96097,1,20230805-6634-204291514,1,24700,24700,24700,Банк. карта: Банк Россия (банк. карта),2023-06-11,,2023-08-05,1,2023-08-06,Сайт,Активный,Игора,4,Апартаменты,1
96098,1,20230612-6634-204286854,1,11900,11900,11900,Банк. карта: Банк Россия (банк. карта),2023-06-11,,2023-06-12,1,2023-06-13,Сайт,Активный,Игора,2,Стандарт,1
96099,1,20230616-6634-204285203,1,38500,19000,19250,Банк. карта: Банк Россия (банк. карта),2023-06-11,,2023-06-16,2,2023-06-18,Сайт,Активный,Игора,3,Апартаменты,1
96100,1,20230703-6634-204280392,1,28200,28200,14100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-11,2023-06-11,2023-07-03,2,2023-07-05,Сайт,Отмена,Игора,2,Стандарт,0
96101,1,20230624-6634-204278876,1,10900,10900,10900,Банк. карта: Банк Россия (банк. карта),2023-06-11,,2023-06-24,1,2023-06-25,Сайт,Активный,Игора,2,Стандарт,1
96104,1,20230625-6634-204260464,1,54300,54300,10860,Банк. карта: Банк Россия (банк. карта),2023-06-11,,2023-06-25,5,2023-06-30,OTA,Активный,Игора,2,Стандарт,1
96106,1,20230611-6634-204238709,1,21300,21300,21300,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-11,,2023-06-11,1,2023-06-12,Сайт,Активный,Игора,2,Апартаменты,1
96109,1,20230611-6634-204230733,1,67680,67680,33840,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-11,,2023-06-11,2,2023-06-13,OTA,Активный,Игора,3,Коттедж,1
96110,1,20230611-6634-204218954,1,23000,23000,23000,Внешняя система оплаты (С предоплатой),2023-06-11,,2023-06-11,1,2023-06-12,OTA,Активный,Игора,3,Апартаменты,1
96111,2,20230615-7311-204338019,1,22100,22100,22100,Внешняя система оплаты (С предоплатой),2023-06-11,,2023-06-15,1,2023-06-16,OTA,Активный,Дача Винтера,2,Стандарт,1
96112,2,20230616-7311-204336424,1,44200,22100,22100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-11,,2023-06-16,2,2023-06-18,Сайт,Активный,Дача Винтера,2,Стандарт,1
96113,2,20230701-7311-204229792,1,44200,22100,22100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-06-11,,2023-07-01,2,2023-07-03,Сайт,Активный,Дача Винтера,2,Стандарт,1
