id,hotel,book_number,rooms,amount,prepay,price_per_night,pmnt_type,date_book,date_cancel,date_in,nights,date_out,channel,status_book,object,guests,room_type_agg,target
2194,1,20190727-6634-47727774,2,18400,0,9200,При заселении,2019-07-22,,2019-07-27,1,2019-07-28,Сайт,Активный,Игора,2,Стандарт,1
2196,1,20190915-6634-47719256,1,87300,0,14550,Гарантия банковской картой,2019-07-22,2019-09-11,2019-09-15,6,2019-09-21,OTA,Отмена,Игора,1,Апартаменты,0
2199,1,20190722-6634-47702136,1,5600,0,5600,Гарантия банковской картой,2019-07-21,,2019-07-22,1,2019-07-23,OTA,Активный,Игора,1,Стандарт,1
2200,1,20190722-6634-47693172,1,10640,0,5320,При заселении,2019-07-21,,2019-07-22,2,2019-07-24,Сайт,Активный,Игора,2,Стандарт,1
2202,1,20190813-6634-47691347,1,11200,0,5600,Гарантия банковской картой,2019-07-21,,2019-08-13,2,2019-08-15,OTA,Активный,Игора,1,Стандарт,1
2203,1,20190722-6634-47684017,1,21280,0,10640,При заселении,2019-07-21,,2019-07-22,2,2019-07-24,Сайт,Активный,Игора,1,Апартаменты,1
2204,1,20190722-6634-47676194,1,16340,0,8170,При заселении,2019-07-21,,2019-07-22,2,2019-07-24,Сайт,Активный,Игора,2,Стандарт,1
2205,1,20190729-6634-47675180,1,12400,0,12400,При заселении,2019-07-21,,2019-07-29,1,2019-07-30,Сайт,Активный,Игора,4,Апартаменты,1
2206,1,20190813-6634-47672144,1,7740,0,7740,Гарантия банковской картой,2019-07-21,2019-08-03,2019-08-13,1,2019-08-14,OTA,Отмена,Игора,1,Стандарт,0
2208,1,20190728-6634-47654428,1,5600,0,5600,При заселении,2019-07-20,,2019-07-28,1,2019-07-29,Сайт,Активный,Игора,1,Стандарт,1
2209,1,20190721-6634-47654302,1,5600,0,5600,Гарантия банковской картой,2019-07-20,2019-07-21,2019-07-21,1,2019-07-22,OTA,Отмена,Игора,1,Стандарт,0
2210,1,20190804-6634-47652539,1,11160,0,11160,Гарантия банковской картой,2019-07-20,2019-08-03,2019-08-04,1,2019-08-05,OTA,Отмена,Игора,1,Апартаменты,0
2211,1,20190728-6634-47652110,1,12400,0,12400,Гарантия банковской картой,2019-07-20,,2019-07-28,1,2019-07-29,OTA,Активный,Игора,1,Апартаменты,1
2212,1,20190720-6634-47647631,1,8700,0,8700,Гарантия банковской картой,2019-07-20,,2019-07-20,1,2019-07-21,OTA,Активный,Игора,1,Стандарт,1
2213,1,20190807-6634-47646125,1,5940,0,5940,Гарантия банковской картой,2019-07-20,,2019-08-07,1,2019-08-08,OTA,Активный,Игора,1,Стандарт,1
2214,1,20190721-6634-47643349,1,5600,0,5600,Гарантия банковской картой,2019-07-20,,2019-07-21,1,2019-07-22,OTA,Активный,Игора,1,Стандарт,1
2215,1,20190816-6634-47643326,1,25110,0,25110,Гарантия банковской картой,2019-07-20,,2019-08-09,1,2019-08-10,OTA,Активный,Игора,1,Коттедж,1
2216,1,20190724-6634-47640268,1,5600,0,5600,Гарантия банковской картой,2019-07-20,,2019-07-24,1,2019-07-25,OTA,Активный,Игора,1,Стандарт,1
2218,1,20190819-6634-47636470,1,5100,0,5100,При заселении,2019-07-20,,2019-08-19,1,2019-08-20,Сайт,Активный,Игора,1,Стандарт,1
2221,1,20190720-6634-47624262,1,8700,0,8700,Гарантия банковской картой,2019-07-20,2019-07-20,2019-07-20,1,2019-07-21,OTA,Отмена,Игора,1,Стандарт,0
2225,1,20190813-6634-47604789,1,13110,0,4370,При заселении,2019-07-20,,2019-08-13,3,2019-08-16,Сайт,Активный,Игора,1,Стандарт,1
2226,1,20190721-6634-47600904,1,4600,0,4600,При заселении,2019-07-20,,2019-07-21,1,2019-07-22,Сайт,Активный,Игора,1,Стандарт,1
2227,1,20190819-6634-47597039,1,6100,0,6100,При заселении,2019-07-19,2019-07-19,2019-08-19,1,2019-08-20,Сайт,Отмена,Игора,1,Стандарт,0
2228,1,20190720-6634-47590205,1,8700,0,8700,Гарантия банковской картой,2019-07-19,,2019-07-20,1,2019-07-21,OTA,Активный,Игора,1,Стандарт,1
2229,1,20190804-6634-47590114,1,34200,0,5700,При заселении,2019-07-19,2019-08-05,2019-08-04,6,2019-08-10,Сайт,Отмена,Игора,1,Стандарт,0
2230,1,20190805-6634-47589105,1,11640,0,5820,При заселении,2019-07-19,2019-08-05,2019-08-05,2,2019-08-07,Сайт,Отмена,Игора,2,Стандарт,0
2232,1,20190805-6634-47585833,1,34600,0,6920,При заселении,2019-07-19,,2019-08-05,5,2019-08-10,Сайт,Активный,Игора,2,Стандарт,1
2233,1,20190723-6634-47585396,1,70020,0,17505,При заселении,2019-07-19,,2019-07-23,4,2019-07-27,Сайт,Активный,Игора,1,Коттедж,1
2234,1,20190719-6634-47577041,1,16080,0,8040,При заселении,2019-07-19,,2019-07-19,2,2019-07-21,Сайт,Активный,Игора,2,Стандарт,1
2235,1,20190719-6634-47563755,1,16900,0,8450,Гарантия банковской картой,2019-07-19,2019-07-19,2019-07-19,2,2019-07-21,OTA,Отмена,Игора,1,Стандарт,0
2236,1,20190720-6634-47553493,1,17000,0,17000,При заселении,2019-07-19,,2019-07-20,1,2019-07-21,Сайт,Активный,Игора,1,Апартаменты,1
2237,1,20191028-6634-47544430,1,21600,0,5400,Гарантия банковской картой,2019-07-19,,2019-10-28,4,2019-11-01,OTA,Активный,Игора,1,Стандарт,1
2239,1,20190804-6634-47531530,1,17800,0,5933.33,Гарантия банковской картой,2019-07-19,2019-08-03,2019-08-04,3,2019-08-07,OTA,Отмена,Игора,1,Стандарт,0
2240,1,20190722-6634-47531128,1,16800,0,5600,Гарантия банковской картой,2019-07-19,,2019-07-22,3,2019-07-25,OTA,Активный,Игора,1,Стандарт,1
2241,1,20190810-6634-47530643,1,15110,0,7555,При заселении,2019-07-19,,2019-08-10,2,2019-08-12,Сайт,Активный,Игора,2,Стандарт,1
2242,1,20190720-6634-47528029,1,18200,0,18200,При заселении,2019-07-18,,2019-07-20,1,2019-07-21,Сайт,Активный,Игора,5,Апартаменты,1
2243,1,20190724-6634-47527738,1,5600,0,5600,Гарантия банковской картой,2019-07-18,,2019-07-24,1,2019-07-25,OTA,Активный,Игора,1,Стандарт,1
2244,1,20190723-6634-47522230,1,5600,0,5600,Гарантия банковской картой,2019-07-18,,2019-07-23,1,2019-07-24,OTA,Активный,Игора,1,Стандарт,1
2245,1,20190721-6634-47518943,1,5600,0,5600,Гарантия банковской картой,2019-07-18,2019-07-20,2019-07-21,1,2019-07-22,OTA,Отмена,Игора,1,Стандарт,0
2247,1,20190726-6634-47511436,1,25000,0,25000,Гарантия банковской картой,2019-07-18,2019-07-20,2019-07-26,1,2019-07-27,OTA,Отмена,Игора,1,Коттедж,0
2248,1,20190719-6634-47502798,1,12000,0,12000,При заселении,2019-07-18,,2019-07-19,1,2019-07-20,Сайт,Активный,Игора,1,Стандарт,1
2249,1,20190722-6634-47497911,1,11200,0,5600,Гарантия банковской картой,2019-07-18,,2019-07-22,2,2019-07-24,OTA,Активный,Игора,1,Стандарт,1
2251,1,20190721-6634-47495140,1,5600,0,5600,Гарантия банковской картой,2019-07-18,,2019-07-21,1,2019-07-22,OTA,Активный,Игора,1,Стандарт,1
2252,1,20190722-6634-47492665,1,10640,0,5320,При заселении,2019-07-18,2019-07-21,2019-07-22,2,2019-07-24,Сайт,Отмена,Игора,1,Стандарт,0
2253,1,20190722-6634-47487923,1,8600,0,8600,При заселении,2019-07-18,2019-07-23,2019-07-22,1,2019-07-23,Сайт,Отмена,Игора,1,Стандарт,0
2255,1,20190720-6634-47474892,1,33900,0,33900,При заселении,2019-07-18,,2019-07-20,1,2019-07-21,Сайт,Активный,Игора,1,Коттедж,1
2256,1,20190804-6634-47467474,1,7740,0,7740,Гарантия банковской картой,2019-07-18,,2019-08-04,1,2019-08-05,OTA,Активный,Игора,1,Стандарт,1
2259,1,20190726-6634-47437630,1,67600,0,16900,Гарантия банковской картой,2019-07-17,2019-07-23,2019-07-26,4,2019-07-30,OTA,Отмена,Игора,1,Апартаменты,0
2260,1,20190806-6634-47434434,1,38400,0,19200,При заселении,2019-07-17,2019-08-07,2019-08-06,2,2019-08-08,Сайт,Отмена,Игора,2,Коттедж,0
2261,1,20190818-6634-47420497,1,89940,0,11242.5,При заселении,2019-07-17,2019-07-17,2019-08-18,8,2019-08-26,Сайт,Отмена,Игора,2,Апартаменты,0
2266,1,20190717-6634-47407294,1,4600,4600,4600,Банк. карта: Банк Россия (банк. карта),2019-07-17,,2019-07-17,1,2019-07-18,Сайт,Активный,Игора,1,Стандарт,1
2267,1,20190825-6634-47407256,1,11160,0,11160,Гарантия банковской картой,2019-07-17,,2019-08-25,1,2019-08-26,OTA,Активный,Игора,1,Апартаменты,1
2269,1,20190722-6634-47397847,1,23560,0,11780,При заселении,2019-07-17,,2019-07-22,2,2019-07-24,Сайт,Активный,Игора,4,Апартаменты,1
2270,1,20190722-6634-47393235,1,5600,0,5600,Гарантия банковской картой,2019-07-17,,2019-07-22,1,2019-07-23,OTA,Активный,Игора,1,Стандарт,1
2271,1,20190722-6634-47375622,1,25800,0,8600,Гарантия банковской картой,2019-07-16,2019-07-18,2019-07-22,3,2019-07-25,OTA,Отмена,Игора,1,Стандарт,0
2272,1,20190721-6634-47375200,1,5600,0,5600,Гарантия банковской картой,2019-07-16,,2019-07-21,1,2019-07-22,OTA,Активный,Игора,1,Стандарт,1
2274,1,20190717-6634-47370891,1,5600,0,5600,Гарантия банковской картой,2019-07-16,,2019-07-17,1,2019-07-18,OTA,Активный,Игора,1,Стандарт,1
2276,1,20190812-6634-47365612,1,23400,0,5850,При заселении,2019-07-16,,2019-08-12,4,2019-08-16,Сайт,Активный,Игора,2,Стандарт,1
2277,1,20190727-6634-47359121,1,33800,0,16900,Гарантия банковской картой,2019-07-16,,2019-07-27,2,2019-07-29,OTA,Активный,Игора,1,Апартаменты,1
2278,1,20190909-6634-47354513,1,10080,0,5040,Гарантия банковской картой,2019-07-16,2019-07-22,2019-09-09,2,2019-09-11,OTA,Отмена,Игора,1,Стандарт,0
2279,1,20190727-6634-47352233,1,47300,0,23650,Гарантия банковской картой,2019-07-16,2019-07-18,2019-07-27,2,2019-07-29,OTA,Отмена,Игора,1,Коттедж,0
2281,1,20190816-6634-47340755,1,17100,0,8550,При заселении,2019-07-16,,2019-08-16,2,2019-08-18,Сайт,Активный,Игора,1,Стандарт,1
2282,1,20190716-6634-47334851,1,6600,0,6600,Гарантия банковской картой,2019-07-16,,2019-07-16,1,2019-07-17,OTA,Активный,Игора,1,Стандарт,1
2284,1,20190728-6634-47330857,1,10640,0,5320,При заселении,2019-07-16,2019-07-26,2019-07-28,2,2019-07-30,Сайт,Отмена,Игора,2,Стандарт,0
2285,1,20190809-6634-47321925,1,52600,0,26300,При заселении,2019-07-16,2019-08-05,2019-08-09,2,2019-08-11,Сайт,Отмена,Игора,1,Коттедж,0
2287,1,20190726-6634-47301516,1,54920,0,27460,При заселении,2019-07-15,,2019-07-26,2,2019-07-28,Сайт,Активный,Игора,1,Коттедж,1
2288,1,20190728-6634-47298852,1,5600,0,5600,Гарантия банковской картой,2019-07-15,,2019-07-28,1,2019-07-29,OTA,Активный,Игора,1,Стандарт,1
2289,1,20190729-6634-47268797,1,5600,0,5600,Гарантия банковской картой,2019-07-15,,2019-07-29,1,2019-07-30,OTA,Активный,Игора,1,Стандарт,1
2290,1,20190723-6634-47267072,1,5600,0,5600,При заселении,2019-07-15,2019-07-19,2019-07-23,1,2019-07-24,Сайт,Отмена,Игора,2,Стандарт,0
2291,1,20190718-6634-47261614,1,8600,0,8600,Гарантия банковской картой,2019-07-15,,2019-07-18,1,2019-07-19,OTA,Активный,Игора,1,Стандарт,1
2293,1,20190720-6634-47248533,1,8700,0,8700,Гарантия банковской картой,2019-07-15,,2019-07-20,1,2019-07-21,OTA,Активный,Игора,1,Стандарт,1
2294,1,20190719-6634-47245888,1,16080,0,8040,При заселении,2019-07-15,,2019-07-19,2,2019-07-21,Сайт,Активный,Игора,2,Стандарт,1
2295,1,20190715-6634-47228541,1,12700,0,6350,Гарантия банковской картой,2019-07-14,,2019-07-15,2,2019-07-17,OTA,Активный,Игора,1,Стандарт,1
2297,1,20190715-6634-47226947,1,12140,0,6070,При заселении,2019-07-14,2019-07-16,2019-07-15,2,2019-07-17,Сайт,Отмена,Игора,1,Стандарт,0
2298,1,20190717-6634-47225143,1,6100,0,6100,Гарантия банковской картой,2019-07-14,,2019-07-17,1,2019-07-18,OTA,Активный,Игора,1,Стандарт,1
2301,1,20190720-6634-47190507,1,8700,0,8700,При заселении,2019-07-14,2019-07-18,2019-07-20,1,2019-07-21,Сайт,Отмена,Игора,1,Стандарт,0
2302,1,20190717-6634-47176949,1,18930,0,6310,При заселении,2019-07-14,2019-07-17,2019-07-17,3,2019-07-20,Сайт,Отмена,Игора,2,Стандарт,0
2303,1,20190716-6634-47174981,1,20500,0,20500,При заселении,2019-07-13,2019-07-16,2019-07-16,1,2019-07-17,Сайт,Отмена,Игора,2,Коттедж,0
2304,1,20190727-6634-47173973,1,35300,0,35300,При заселении,2019-07-13,,2019-07-27,1,2019-07-28,Сайт,Активный,Игора,1,Коттедж,1
2305,1,20190727-6634-47173921,1,28900,0,28900,Гарантия банковской картой,2019-07-13,,2019-07-27,1,2019-07-28,OTA,Активный,Игора,1,Коттедж,1
2308,1,20190719-6634-47167873,1,8200,0,8200,При заселении,2019-07-13,2019-07-18,2019-07-19,1,2019-07-20,Сайт,Отмена,Игора,2,Стандарт,0
2310,1,20190724-6634-47146523,1,108400,0,27100,Гарантия банковской картой,2019-07-13,,2019-07-24,4,2019-07-28,OTA,Активный,Игора,1,Коттедж,1
2311,1,20190714-6634-47140932,1,16900,0,16900,При заселении,2019-07-13,,2019-07-14,1,2019-07-15,Сайт,Активный,Игора,1,Коттедж,1
2312,1,20190716-6634-47139961,1,12140,0,6070,При заселении,2019-07-13,,2019-07-16,2,2019-07-18,Сайт,Активный,Игора,2,Стандарт,1
2313,1,20190713-6634-47135538,1,8700,0,8700,Гарантия банковской картой,2019-07-13,,2019-07-13,1,2019-07-14,OTA,Активный,Игора,1,Стандарт,1
2314,1,20190826-6634-47134303,1,10530,0,5265,Гарантия банковской картой,2019-07-13,,2019-08-26,2,2019-08-28,OTA,Активный,Игора,1,Стандарт,1
2315,1,20190727-6634-47120324,1,28900,0,28900,При заселении,2019-07-12,,2019-07-27,1,2019-07-28,Сайт,Активный,Игора,1,Коттедж,1
2316,1,20190713-6634-47113202,1,18200,0,18200,Гарантия банковской картой,2019-07-12,2019-07-13,2019-07-13,1,2019-07-14,OTA,Отмена,Игора,1,Апартаменты,0
2317,1,20190713-6634-47111913,1,8700,0,8700,Гарантия банковской картой,2019-07-12,,2019-07-13,1,2019-07-14,OTA,Активный,Игора,1,Стандарт,1
2318,1,20190713-6634-47110159,1,15800,0,15800,При заселении,2019-07-12,,2019-07-13,1,2019-07-14,Сайт,Активный,Игора,1,Апартаменты,1
2319,1,20190712-6634-47107732,1,8200,0,8200,При заселении,2019-07-12,,2019-07-12,1,2019-07-13,Сайт,Активный,Игора,1,Стандарт,1
2320,1,20190714-6634-47094450,1,13000,0,13000,При заселении,2019-07-12,,2019-07-14,1,2019-07-15,Сайт,Активный,Игора,1,Апартаменты,1
2322,1,20190716-6634-47085020,1,22700,0,11350,При заселении,2019-07-12,2019-07-12,2019-07-16,2,2019-07-18,Сайт,Отмена,Игора,3,Стандарт,0
2323,1,20190713-6634-47084236,1,8700,0,8700,При заселении,2019-07-12,2019-07-16,2019-07-13,1,2019-07-14,Сайт,Отмена,Игора,1,Стандарт,0
2324,1,20190805-6634-47080814,1,75830,0,10832.86,При заселении,2019-07-12,2019-08-06,2019-08-05,7,2019-08-12,Сайт,Отмена,Игора,1,Апартаменты,0
2325,1,20190712-6634-47076782,1,24500,0,12250,Гарантия банковской картой,2019-07-12,,2019-07-12,2,2019-07-14,OTA,Активный,Игора,1,Стандарт,1
2328,1,20190713-6634-47046254,1,28900,0,28900,Гарантия банковской картой,2019-07-11,,2019-07-13,1,2019-07-14,OTA,Активный,Игора,1,Коттедж,1
2329,1,20190825-6634-47040849,1,18450,0,18450,Гарантия банковской картой,2019-07-11,,2019-08-25,1,2019-08-26,OTA,Активный,Игора,1,Коттедж,1
2330,1,20190803-6634-47039567,1,20850,0,10425,При заселении,2019-07-11,2019-08-05,2019-08-03,2,2019-08-05,Сайт,Отмена,Игора,1,Стандарт,0
2332,1,20190722-6634-47029575,1,53000,0,26500,При заселении,2019-07-11,,2019-07-22,2,2019-07-24,Сайт,Активный,Игора,1,Коттедж,1
2333,1,20190712-6634-47028089,1,24800,0,12400,При заселении,2019-07-11,,2019-07-12,2,2019-07-14,Сайт,Активный,Игора,1,Стандарт,1
2334,1,20190716-6634-47008866,1,34200,0,6840,При заселении,2019-07-11,2019-07-14,2019-07-16,5,2019-07-21,Сайт,Отмена,Игора,2,Стандарт,0
2335,1,20190722-6634-47006186,1,5600,0,5600,Гарантия банковской картой,2019-07-11,,2019-07-22,1,2019-07-23,OTA,Активный,Игора,1,Стандарт,1
2337,1,20190713-6634-46996429,1,25000,0,25000,При заселении,2019-07-11,,2019-07-13,1,2019-07-14,Сайт,Активный,Игора,2,Коттедж,1
2338,1,20190717-6634-46992284,1,10640,0,5320,При заселении,2019-07-11,,2019-07-17,2,2019-07-19,Сайт,Активный,Игора,2,Стандарт,1
2339,1,20191027-6634-46987985,1,28200,0,9400,При заселении,2019-07-11,2019-07-12,2019-10-27,3,2019-10-30,Сайт,Отмена,Игора,1,Апартаменты,0
2340,1,20190711-6634-46984354,1,20500,0,20500,Гарантия банковской картой,2019-07-11,2019-07-11,2019-07-11,1,2019-07-12,OTA,Отмена,Игора,1,Коттедж,0
2341,1,20190717-6634-46976138,1,11640,0,5820,При заселении,2019-07-11,2019-07-13,2019-07-17,2,2019-07-19,Сайт,Отмена,Игора,2,Стандарт,0
2342,1,20190717-6634-46975025,1,12200,0,6100,Гарантия банковской картой,2019-07-11,2019-07-14,2019-07-17,2,2019-07-19,OTA,Отмена,Игора,1,Стандарт,0
2344,1,20190712-6634-46957115,1,17100,0,8550,При заселении,2019-07-10,2019-07-15,2019-07-12,2,2019-07-14,Сайт,Отмена,Игора,1,Стандарт,0
2345,1,20190711-6634-46951695,1,5600,0,5600,Гарантия банковской картой,2019-07-10,,2019-07-11,1,2019-07-12,OTA,Активный,Игора,1,Стандарт,1
2346,1,20190813-6634-46932138,1,25000,0,6250,При заселении,2019-07-10,,2019-08-13,4,2019-08-17,Сайт,Активный,Игора,2,Стандарт,1
2348,1,20190812-6634-46930897,1,84960,0,16992,При заселении,2019-07-10,2019-07-30,2019-08-12,5,2019-08-17,Сайт,Отмена,Игора,3,Коттедж,0
2350,1,20190719-6634-46929174,1,15580,0,7790,При заселении,2019-07-10,,2019-07-19,2,2019-07-21,Сайт,Активный,Игора,2,Стандарт,1
2352,1,20190711-6634-46899390,1,13110,0,6555,При заселении,2019-07-09,,2019-07-11,2,2019-07-13,Сайт,Активный,Игора,1,Стандарт,1
2354,1,20190713-6634-46888413,1,8200,0,8200,Гарантия банковской картой,2019-07-09,2019-07-10,2019-07-13,1,2019-07-14,OTA,Отмена,Игора,1,Стандарт,0
2357,1,20190714-6634-46869076,1,18800,0,6266.67,Гарантия банковской картой,2019-07-09,,2019-07-15,3,2019-07-18,OTA,Активный,Игора,1,Стандарт,1
2358,1,20190802-6634-46858885,1,141400,0,12854.55,При заселении,2019-07-09,,2019-08-02,11,2019-08-13,Сайт,Активный,Игора,2,Апартаменты,1
2359,1,20190711-6634-46854930,1,15200,0,15200,При заселении,2019-07-09,2019-07-10,2019-07-11,1,2019-07-12,Сайт,Отмена,Игора,1,Коттедж,0
2360,1,20190716-6634-46840201,1,11640,0,5820,При заселении,2019-07-09,,2019-07-16,2,2019-07-18,Сайт,Активный,Игора,2,Стандарт,1
2361,1,20190714-6634-46833299,1,5600,0,5600,Гарантия банковской картой,2019-07-09,,2019-07-14,1,2019-07-15,OTA,Активный,Игора,1,Стандарт,1
2364,1,20190714-6634-46791890,1,8600,8600,8600,Банк. карта: Банк Россия (банк. карта),2019-07-08,,2019-07-14,1,2019-07-15,Сайт,Активный,Игора,2,Стандарт,1
2365,1,20190712-6634-46788754,1,53020,0,26510,При заселении,2019-07-08,2019-07-11,2019-07-12,2,2019-07-14,Сайт,Отмена,Игора,1,Коттедж,0
2366,1,20190713-6634-46786533,1,8200,0,8200,При заселении,2019-07-08,2019-07-11,2019-07-13,1,2019-07-14,Сайт,Отмена,Игора,2,Стандарт,0
2367,1,20190711-6634-46768233,1,5600,0,5600,При заселении,2019-07-08,,2019-07-11,1,2019-07-12,Сайт,Активный,Игора,1,Стандарт,1
2369,1,20190809-6634-46739124,1,16560,0,8280,Гарантия банковской картой,2019-07-07,,2019-08-09,2,2019-08-11,OTA,Активный,Игора,1,Стандарт,1
2371,1,20190712-6634-46718323,1,15580,0,7790,При заселении,2019-07-07,2019-07-11,2019-07-12,2,2019-07-14,Сайт,Отмена,Игора,1,Стандарт,0
2373,1,20190824-6634-46681326,1,8700,0,8700,При заселении,2019-07-06,2019-08-25,2019-08-24,1,2019-08-25,Сайт,Отмена,Игора,2,Стандарт,0
2374,1,20190714-6634-46681247,1,17340,0,8670,При заселении,2019-07-06,,2019-07-14,2,2019-07-16,Сайт,Активный,Игора,2,Стандарт,1
2375,1,20191027-6634-46680207,1,27000,0,5400,При заселении,2019-07-06,2019-10-27,2019-10-27,5,2019-11-01,Сайт,Отмена,Игора,2,Стандарт,0
2376,1,20190720-6634-46646379,1,12000,0,12000,Гарантия банковской картой,2019-07-06,,2019-07-20,1,2019-07-21,OTA,Активный,Игора,1,Стандарт,1
2377,1,20190720-6634-46638522,1,15700,0,15700,При заселении,2019-07-05,,2019-07-20,1,2019-07-21,Сайт,Активный,Игора,1,Апартаменты,1
2378,1,20190706-6634-46634437,1,44800,0,22400,Гарантия банковской картой,2019-07-05,,2019-07-06,2,2019-07-08,OTA,Активный,Игора,1,Коттедж,1
2379,1,20190717-6634-46632773,1,5600,0,5600,При заселении,2019-07-05,2019-07-11,2019-07-17,1,2019-07-18,Сайт,Отмена,Игора,2,Стандарт,0
2381,1,20190712-6634-46618498,1,15580,0,7790,При заселении,2019-07-05,2019-07-08,2019-07-12,2,2019-07-14,Сайт,Отмена,Игора,2,Стандарт,0
2382,1,20190713-6634-46616401,1,8200,0,8200,Гарантия банковской картой,2019-07-05,2019-07-07,2019-07-13,1,2019-07-14,OTA,Отмена,Игора,1,Стандарт,0
2385,1,20190705-6634-46592159,1,8700,0,8700,Гарантия банковской картой,2019-07-05,,2019-07-05,1,2019-07-06,OTA,Активный,Игора,1,Стандарт,1
2387,1,20190819-6634-46587399,1,5490,0,5490,Гарантия банковской картой,2019-07-05,,2019-08-19,1,2019-08-20,OTA,Активный,Игора,1,Стандарт,1
2388,1,20190712-6634-46584893,1,45600,45600,22800,Банк. карта: Банк Россия (банк. карта),2019-07-05,,2019-07-12,2,2019-07-14,Сайт,Активный,Игора,1,Коттедж,1
2389,1,20190705-6634-46576509,1,42600,42600,21300,Банк. карта: Банк Россия (банк. карта),2019-07-05,,2019-07-05,2,2019-07-07,Сайт,Активный,Игора,4,Апартаменты,1
2390,1,20190707-6634-46568584,1,20500,0,20500,При заселении,2019-07-04,2019-07-08,2019-07-07,1,2019-07-08,Сайт,Отмена,Игора,1,Коттедж,0
2391,1,20190711-6634-46565177,1,17450,0,8725,При заселении,2019-07-04,2019-07-08,2019-07-11,2,2019-07-13,Сайт,Отмена,Игора,2,Стандарт,0
2392,1,20190722-6634-46558979,1,10640,0,5320,При заселении,2019-07-04,,2019-07-22,2,2019-07-24,Сайт,Активный,Игора,1,Стандарт,1
2393,1,20190705-6634-46558697,1,42600,42600,21300,Банк. карта: Банк Россия (банк. карта),2019-07-04,,2019-07-05,2,2019-07-07,Сайт,Активный,Игора,1,Апартаменты,1
2397,1,20190820-6634-46533801,1,26000,0,13000,При заселении,2019-07-04,,2019-08-20,2,2019-08-22,Сайт,Активный,Игора,3,Апартаменты,1
2398,1,20190724-6634-46530388,1,8600,0,8600,При заселении,2019-07-04,,2019-07-24,1,2019-07-25,Сайт,Активный,Игора,1,Стандарт,1
2399,1,20190714-6634-46526923,1,5600,0,5600,При заселении,2019-07-04,,2019-07-14,1,2019-07-15,Сайт,Активный,Игора,2,Стандарт,1
2400,1,20190705-6634-46517190,1,8700,0,8700,Гарантия банковской картой,2019-07-04,,2019-07-05,1,2019-07-06,OTA,Активный,Игора,1,Стандарт,1
2402,1,20190713-6634-46486195,1,24000,0,24000,Гарантия банковской картой,2019-07-03,,2019-07-13,1,2019-07-14,OTA,Активный,Игора,1,Коттедж,1
2403,1,20190719-6634-46485190,1,38800,0,6466.67,При заселении,2019-07-03,2019-07-18,2019-07-19,6,2019-07-25,Сайт,Отмена,Игора,1,Стандарт,0
2404,1,20190722-6634-46476272,1,16800,0,5600,Гарантия банковской картой,2019-07-03,,2019-07-22,3,2019-07-25,OTA,Активный,Игора,1,Стандарт,1
2406,1,20190713-6634-46474125,1,8200,0,8200,Гарантия банковской картой,2019-07-03,2019-07-12,2019-07-13,1,2019-07-14,OTA,Отмена,Игора,1,Стандарт,0
2407,1,20190811-6634-46454426,1,6600,0,6600,При заселении,2019-07-03,2019-07-10,2019-08-11,1,2019-08-12,Сайт,Отмена,Игора,1,Стандарт,0
2408,1,20190705-6634-46446188,1,8200,8200,8200,Банк. карта: Банк Россия (банк. карта),2019-07-03,,2019-07-05,1,2019-07-06,Сайт,Активный,Игора,1,Стандарт,1
2410,1,20190715-6634-46440117,3,16800,0,5600,Гарантия банковской картой,2019-07-03,2019-07-07,2019-07-15,1,2019-07-16,OTA,Отмена,Игора,3,Стандарт,0
2411,1,20190705-6634-46438468,1,12500,0,12500,Гарантия банковской картой,2019-07-03,,2019-07-05,1,2019-07-06,OTA,Активный,Игора,1,Стандарт,1
2412,1,20190715-6634-46420349,1,15960,0,5320,При заселении,2019-07-02,2019-07-11,2019-07-15,3,2019-07-18,Сайт,Отмена,Игора,2,Стандарт,0
2415,1,20190705-6634-46395279,1,12500,0,12500,Гарантия банковской картой,2019-07-02,,2019-07-05,1,2019-07-06,OTA,Активный,Игора,1,Стандарт,1
2417,1,20190724-6634-46385097,1,9000,0,9000,При заселении,2019-07-02,2019-07-04,2019-07-24,1,2019-07-25,Сайт,Отмена,Игора,1,Стандарт,0
2418,1,20190720-6634-46366981,1,8200,0,8200,При заселении,2019-07-02,2019-07-22,2019-07-20,1,2019-07-21,Сайт,Отмена,Игора,1,Стандарт,0
2419,1,20190716-6634-46364455,1,5600,0,5600,При заселении,2019-07-02,,2019-07-16,1,2019-07-17,Сайт,Активный,Игора,2,Стандарт,1
2420,1,20190713-6634-46363027,1,15700,0,15700,Гарантия банковской картой,2019-07-02,,2019-07-13,1,2019-07-14,OTA,Активный,Игора,1,Апартаменты,1
2421,1,20190719-6634-46359794,1,20900,0,6966.67,При заселении,2019-07-02,,2019-07-19,3,2019-07-22,Сайт,Активный,Игора,1,Стандарт,1
2422,1,20190711-6634-46354947,1,13610,13610,6805,Банк. карта: Банк Россия (банк. карта),2019-07-02,,2019-07-11,2,2019-07-13,Сайт,Активный,Игора,2,Стандарт,1
2423,1,20190804-6634-46350414,1,16900,0,16900,При заселении,2019-07-01,,2019-08-04,1,2019-08-05,Сайт,Активный,Игора,1,Коттедж,1
2424,1,20190716-6634-46350182,1,16900,0,16900,При заселении,2019-07-01,2019-07-13,2019-07-16,1,2019-07-17,Сайт,Отмена,Игора,1,Коттедж,0
